1 16.0811 32.8902 1.75868 0.00774559 -0.128331 0.991701
1 28.3802 14.5992 1.59841 -0.673866 0.0549388 -0.736808
1 20.3695 11.2175 1.7529 -0.0793951 0.594011 0.800529
1 26.3624 20.3752 1.60791 0.192639 0.096008 -0.976562
1 4.64984 28.1443 1.75758 -0.105004 -0.421536 0.900712
1 19.581 5.59997 1.75368 0.555884 0.473028 0.683548
1 14.9069 19.83 1.60757 -0.46627 0.223287 -0.855999
1 29.0849 20.4261 1.60844 0.200394 -0.292725 -0.934962
1 7.13339 5.68533 1.61214 0.377541 0.375241 -0.846556
1 3.17516 10.6356 1.75919 0.298505 0.424612 0.854751
1 20.3668 16.7891 1.7551 -0.4374 0.526281 0.729184
1 2.176 14.5601 1.75764 -0.347382 0.375282 0.859354
1 24.7537 2.65172 1.75495 -0.272903 -0.275183 0.921845
1 32.2158 15.8996 1.74787 -0.676948 -0.281828 0.679937
1 16.2515 21.0903 1.60954 -0.273644 0.0155297 -0.961706
1 27.1333 17.5872 1.61059 -0.252677 0.0457637 -0.966468
1 18.6612 0.314882 1.75691 -0.168229 0.196957 0.965871
1 30.2877 21.8744 1.612 0.436603 -0.458695 -0.773936
1 30.8241 20.6642 1.61686 0.201287 -0.608475 -0.76762
1 15.7621 19.0322 1.6084 -0.635387 0.0539629 -0.770306
1 13.9279 32.5685 1.75462 -0.00713063 -0.400931 0.916081
1 19.9689 22.1806 1.61896 -0.169921 -0.551642 -0.816589
1 15.4369 30.1587 1.75622 0.3211 -0.199077 0.925885
1 33.4115 33.5397 1.76019 0.351479 0.632382 0.69033
1 32.9142 0.0193317 1.7583 0.150166 0.598882 0.786633
1 22.6079 11.6281 1.60945 0.264969 0.597097 -0.757143
1 10.2327 10.5308 1.61157 -0.446885 -0.318215 -0.836082
1 8.1405 16.1871 1.60713 0.0807068 0.157921 -0.984148
1 7.53822 34.4067 1.61032 -0.356074 -0.0365845 -0.933741
1 17.6255 15.7532 1.76235 -0.453889 0.0476188 0.889785
1 12.6712 16.5689 1.62417 0.0714299 -0.660501 -0.74742
