1 18.2563 31.6942 1.76073 0.101768 0.130424 0.986222
1 28.6825 22.966 1.60778 0.740472 -0.200844 -0.641376
1 14.0281 9.83807 1.7536 0.225416 -0.600935 0.766854
1 28.6822 17.2611 1.60932 -0.198189 -0.251479 -0.947354
1 9.53048 25.4155 1.7588 0.375148 0.268214 0.887313
1 13.98 15.5492 1.76066 -0.348885 -0.696381 0.627163
1 16.5659 25.8777 1.61228 0.482857 0.00757893 -0.875667
1 23.9794 18.9229 1.61131 0.0393523 0.335338 -0.941276
1 8.83715 0.468361 1.60609 -0.358181 -0.302676 -0.883229
1 32.7684 16.1781 1.75171 -0.612069 -0.296354 0.733175
1 17.0384 6.4782 1.75912 0.570769 -0.178124 0.801558
1 31.9391 12.1639 1.75882 0.0978529 -0.483812 0.869684
1 27.0136 33.5167 1.75738 0.314024 0.128353 0.940699
1 1.19381 8.78439 1.74113 0.678764 0.107708 0.726415
1 15.1777 24.637 1.61106 0.231415 0.203262 -0.951384
1 27.6973 20.2604 1.60839 0.26881 -0.140905 -0.952831
1 15.4855 30.4738 1.76103 0.309244 -0.20829 0.927892
1 23.7487 17.0951 1.61282 -0.26567 0.410406 -0.872345
1 22.035 18.5034 1.60951 -0.0736482 0.606087 -0.791981
1 16.1377 26.7449 1.60002 0.657698 0.0787251 -0.749157
1 19.6938 32.0448 1.75942 0.0552997 0.319267 0.94605
1 12.3071 24.2174 1.60984 0.11586 0.69554 -0.709084
1 17.8162 0.815328 1.75712 -0.322223 0.121304 0.93886
1 30.5532 22.9432 1.76298 -0.740715 0.490413 0.459169
1 23.1286 34.1686 1.7558 0.327725 -0.59213 0.736192
1 30.1119 8.13121 1.6066 -0.100534 -0.511999 -0.853083
1 10.3737 20.5001 1.61308 0.583168 -0.151645 -0.798072
1 9.02825 12.2754 1.61023 -0.308827 -0.0823492 -0.947547
1 11.3064 6.21031 1.60773 0.231092 -0.26922 -0.934942
1 18.297 9.98355 1.7572 0.215056 0.177396 0.960355
1 5.99272 16.3498 1.6041 0.108255 0.506221 -0.855582
1 7.75102 28.7398 1.75912 -0.141372 0.0785658 0.986834
1 6.69796 1.06442 1.60833 -0.232121 0.0262528 -0.972333
1 19.2132 22.0508 1.60873 -0.171559 -0.480534 -0.860032
1 12.8771 11.8223 1.75656 -0.280955 -0.735209 0.616873
1 26.8131 28.7254 1.75777 -0.230006 0.226446 0.946477
1 4.88311 8.96286 1.60817 0.890123 0.121821 -0.439137
1 14.3083 5.97975 1.61126 0.141905 -0.688095 -0.71161
1 18.7128 33.5603 1.75815 -0.127616 0.230044 0.964777
1 11.596 13.3068 1.62053 -0.155918 -0.560986 -0.813009
1 31.4579 13.1527 1.76397 -0.0775565 -0.56819 0.819235
1 3.51797 21.6262 1.75752 -0.110939 0.234075 0.965868
1 15.9916 20.4084 1.61208 -0.445162 0.027726 -0.895021
1 16.8871 8.56852 1.75354 0.347726 -0.0958488 0.932684
1 12.9924 18.0675 1.62068 0.109786 -0.673807 -0.730706
1 24.7203 23.6266 1.7678 0.731747 -0.0675014 0.678225
1 13.6139 11.0376 1.75093 -0.0474074 -0.648818 0.759466
1 2.46043 9.13525 1.74365 0.578027 0.326491 0.747856
1 21.9766 10.787 1.61731 0.23675 0.685434 -0.68857
1 32.3708 6.90635 1.59653 0.492747 0.377724 -0.783917
1 22.7699 29.891 1.75111 -0.542132 -0.493348 0.68022
1 4.4118 22.0838 1.75589 -0.205516 0.355259 0.911896
1 6.96616 33.6958 1.61175 -0.567636 -0.0292659 -0.822759
1 19.8158 24.2916 1.61415 0.19011 -0.560031 -0.806365
1 30.1252 21.0726 1.62195 0.404796 -0.496524 -0.767857
1 4.21118 28.2037 1.7553 -0.0654888 -0.408656 0.910336
1 32.2527 28.145 1.60638 0.0688493 -0.00521913 -0.997613
1 23.9157 30.7696 1.74479 -0.682904 -0.246979 0.687491
1 18.4672 7.14167 1.71741 0.502291 0.17892 0.845985
1 31.4621 4.65487 1.60446 0.124796 0.576006 -0.807863
1 9.25031 4.38714 1.61326 -0.0220392 -0.0151064 -0.999643
1 27.225 29.6552 1.75095 -0.400155 0.267784 0.876452
1 14.5138 14.6919 1.73944 -0.28811 -0.537861 0.792274
1 34.3813 12.9798 1.75957 -0.0510022 -0.0449246 0.997688
1 31.4946 29.5407 1.60827 0.327132 0.215764 -0.920017
1 12.231 26.8952 1.75196 0.139034 0.704583 0.695868
1 21.574 9.2749 1.61012 0.0172589 0.815154 -0.578988
1 11.5641 31.4274 1.75067 0.271725 -0.704475 0.655653
1 14.3726 25.4554 1.61331 0.343535 0.346792 -0.872765
1 32.0955 27.168 1.60882 -0.080994 -0.0102513 -0.996662
1 34.0572 6.02936 1.61231 0.327791 0.0969521 -0.939763
1 12.8258 4.82935 1.61026 -0.0438809 -0.497368 -0.866429
1 5.85837 1.64396 1.60868 -0.153573 0.172248 -0.973009
1 16.1674 9.38072 1.75558 0.257846 -0.216919 0.941521
1 18.3151 30.6489 1.75771 0.257187 0.126449 0.958053
1 28.478 27.9034 1.76995 -0.0320548 0.534073 0.84483
1 18.0107 17.7303 1.74511 -0.691084 0.0404646 0.72164
1 26.4441 27.7739 1.75869 -0.0634154 0.179318 0.981745
1 0.374697 12.2102 1.76166 0.0781704 0.0567698 0.995322
1 6.95617 29.4141 1.75855 -0.245345 -0.0152238 0.969316
1 24.9796 3.08487 1.75372 -0.313097 -0.0255573 0.949377
1 29.9691 25.997 1.61922 -0.1586 0.40346 -0.901147
1 32.4483 29.1216 1.60664 0.221801 0.0183232 -0.97492
1 31.3118 8.54312 1.6002 0.0283125 -0.749721 -0.661148
1 19.4734 34.126 1.74791 -0.224655 0.362471 0.904513
1 29.6858 7.0803 1.6081 -0.284995 -0.431582 -0.855871
1 9.43256 16.78 1.60944 0.129509 -0.0440194 -0.990601
1 26.5805 11.0733 1.6083 0.316337 -0.0845797 -0.944869
1 3.65766 9.6144 1.75001 0.466107 0.5419 0.699349
1 0.36842 15.8891 1.75288 -0.556986 0.069593 0.827601
1 23.7505 8.90112 1.61145 -0.000494591 0.361903 -0.932215
1 10.4777 6.90759 1.60696 0.347883 -0.146146 -0.926077
1 24.5485 14.1961 1.59686 0.792932 0.00302312 -0.609302
1 19.5934 26.6266 1.76761 -0.546609 0.483596 0.683632
1 19.7133 13.2175 1.76016 0.0199208 0.380649 0.924505
1 6.44523 6.67783 1.61586 0.457083 0.168171 -0.873381
1 21.8945 24.4396 1.76312 0.494457 -0.514768 0.700376
1 1.61191 22.4213 1.7604 -0.279973 -0.0547283 0.958447
1 13.5324 28.6234 1.75654 0.506716 -0.597085 0.621875
1 26.6857 20.4901 1.60826 0.291674 -0.0127475 -0.956433
1 7.25047 32.761 1.61522 -0.750748 -0.0274066 -0.66002
1 27.9351 26.8433 1.75888 0.136776 0.478046 0.86762
1 25.5306 17.7849 1.61052 -0.138655 0.155255 -0.978095
1 21.1543 11.5938 1.65103 0.10671 0.809837 0.576868
1 34.0364 12.0105 1.7597 0.108223 -0.114331 0.98753
1 29.5769 10.0586 1.61265 0.226757 -0.502179 -0.834504
1 5.90507 33.1151 1.60553 -0.628435 0.140675 -0.765036
1 26.6201 15.4272 1.61976 -0.51267 0.103988 -0.852265
1 26.2196 22.2329 1.61333 0.593519 0.0686714 -0.801885
1 31.1665 3.47978 1.60427 -0.103026 0.572321 -0.813532
1 22.0697 19.7999 1.60006 0.155578 0.602128 -0.783095
1 14.439 11.8062 1.75499 -0.0702232 -0.46485 0.8826
1 33.7812 7.72265 1.61462 0.691605 0.112364 -0.713483
1 18.2178 6.16623 1.7655 0.60723 0.0543736 0.792663
1 14.1373 23.2975 1.61235 0.00961083 0.340656 -0.940139
1 4.14052 16.0464 1.60705 0.0842586 0.802303 -0.590941
1 8.60419 19.5493 1.60973 0.402701 0.150018 -0.902954
