1	6.3367	6.21814	6.21814
1	3.21583	6.48915	6.48915
1	6.17829	6.74126	6.74126
1	2.29897	8.1604	8.1604
1	4.02211	0.735078	0.735078
1	1.31577	7.94257	7.94257
1	5.85355	8.88405	8.88405
1	5.1327	8.27988	8.27988
1	8.61373	2.75985	2.75985
1	8.10779	0.319535	0.319535
1	9.03734	9.10155	9.10155
1	2.40317	3.30465	3.30465
1	0.826569	1.01143	1.01143
1	2.87087	5.2222	5.2222
1	3.42184	5.66695	5.66695
1	7.10553	8.84502	8.84502
1	1.00835	5.77238	5.77238
1	7.88999	6.12756	6.12756
1	2.49758	9.046	9.046
1	1.55224	2.21096	2.21096
1	8.93023	7.92276	7.92276
1	8.05464	3.1309	3.1309
1	7.02332	6.98475	6.98475
1	7.1319	2.4107	2.4107
1	3.56241	7.28985	7.28985
1	0.437993	3.45693	3.45693
1	7.43229	5.19477	5.19477
1	7.27832	3.1894	3.1894
1	2.70124	2.87321	2.87321
1	8.37726	1.3251	1.3251
1	0.946236	0.902139	0.902139
1	3.94543	7.79609	7.79609
1	4.29611	2.36633	2.36633
1	3.88687	9.22573	9.22573
1	3.08516	0.863241	0.863241
1	4.03013	4.12961	4.12961
1	0.891328	4.73176	4.73176
1	8.52809	7.28303	7.28303
1	1.81101	6.10637	6.10637
1	1.0111	8.3743	8.3743
1	1.40277	3.24543	3.24543
1	6.57813	3.95474	3.95474
1	5.23695	8.15759	8.15759
1	3.11763	2.86991	2.86991
1	6.91622	6.69644	6.69644
1	5.96921	8.48495	8.48495
1	9.26371	3.55211	3.55211
1	3.59848	1.46312	1.46312
1	2.50182	5.27934	5.27934
1	5.06296	3.07376	3.07376
1	4.76736	8.85996	8.85996
1	7.18862	9.32679	9.32679
1	6.21276	5.19224	5.19224
1	0.782607	3.15103	3.15103
1	3.78993	2.42226	2.42226
1	7.46627	0.204505	0.204505
1	0.476178	8.8035	8.8035
1	4.16411	3.54572	3.54572
1	6.70299	0.825391	0.825391
1	4.48008	8.3003	8.3003
1	2.32944	2.41388	2.41388
1	2.29883	0.560995	0.560995
1	1.34159	1.51943	1.51943
1	4.09209	0.610322	0.610322
1	0.204478	0.51627	0.51627
1	8.04342	7.73773	7.73773
1	2.37244	0.166803	0.166803
1	5.07669	7.83088	7.83088
1	3.51783	4.14974	4.14974
1	4.71337	2.04427	2.04427
1	9.24002	3.93274	3.93274
1	0.00124937	0.0430167	0.0430167
1	4.2981	8.69869	8.69869
1	8.96517	1.31975	1.31975
1	6.32421	6.88208	6.88208
1	4.66277	2.61386	2.61386
1	7.47516	1.41659	1.41659
1	8.67227	8.54535	8.54535
1	5.00083	4.5848	4.5848
1	0.0331172	4.09098	4.09098
1	3.52798	8.47967	8.47967
1	3.68739	7.21538	7.21538
1	3.98881	3.22449	3.22449
1	0.492988	4.83661	4.83661
1	0.563136	5.14891	5.14891
1	4.03236	5.64412	5.64412
1	2.71871	7.82088	7.82088
1	5.06565	8.12999	8.12999
1	4.06304	0.639082	0.639082
1	3.99681	5.80164	5.80164
1	7.93504	2.36394	2.36394
1	0.53073	8.50565	8.50565
1	7.09503	5.6684	5.6684
1	3.82473	3.45943	3.45943
1	2.21724	5.06808	5.06808
1	4.21671	0.266177	0.266177
1	2.11364	0.803888	0.803888
1	6.83505	7.47761	7.47761
1	8.68555	6.00588	6.00588
1	2.71572	6.20559	6.20559
1	9.04525	7.29655	7.29655
1	1.33147	7.49287	7.49287
1	4.17009	1.74829	1.74829
1	8.45047	1.75788	1.75788
1	0.84448	1.80343	1.80343
1	9.28029	4.89723	4.89723
1	4.43851	5.96529	5.96529
1	9.20735	1.04914	1.04914
1	4.34119	8.89198	8.89198
1	8.27751	4.4164	4.4164
1	4.48687	1.30423	1.30423
1	4.05298	2.21249	2.21249
1	3.58699	7.82005	7.82005
1	3.01884	4.68963	4.68963
1	8.17287	0.721861	0.721861
1	0.240869	5.519	5.519
1	0.138298	8.86056	8.86056
1	2.09857	8.15823	8.15823
1	3.15661	5.85356	5.85356
1	8.36241	2.29497	2.29497
1	6.66376	5.50005	5.50005
1	2.21152	7.1134	7.1134
1	1.94241	4.77262	4.77262
1	4.01995	1.35599	1.35599
1	9.33476	9.23248	9.23248
1	4.6456	7.15016	7.15016
1	5.66612	5.8366	5.8366
1	2.05359	6.308	6.308
1	6.15286	1.2447	1.2447
1	3.3376	6.16703	6.16703
1	0.255341	4.08003	4.08003
1	2.33914	7.48101	7.48101
1	5.82864	7.34875	7.34875
1	7.66723	0.240844	0.240844
1	5.69961	0.630157	0.630157
1	5.78745	5.5769	5.5769
1	8.26767	8.06594	8.06594
1	3.53239	0.00775696	0.00775696
1	7.25821	3.79942	3.79942
1	2.8312	7.38806	7.38806
1	0.384078	1.23774	1.23774
1	7.14578	5.26782	5.26782
1	0.960479	8.79945	8.79945
1	2.6672	9.20846	9.20846
1	7.50965	7.16918	7.16918
1	9.26259	4.28717	4.28717
1	5.89907	0.0823935	0.0823935
1	4.1203	6.8209	6.8209
1	4.77382	3.92993	3.92993
1	5.82821	0.505742	0.505742
1	7.92756	7.53964	7.53964
1	0.0635961	3.55348	3.55348
1	5.88417	0.500336	0.500336
1	6.81599	6.39287	6.39287
1	3.12496	1.00291	1.00291
1	0.517589	9.30502	9.30502
1	8.39609	3.37074	3.37074
1	6.67428	0.644703	0.644703
1	4.91979	6.20458	6.20458
1	6.44334	8.53	8.53
1	8.41451	0.734009	0.734009
1	8.00238	4.92438	4.92438
1	5.93776	8.20954	8.20954
1	3.06592	8.3437	8.3437
1	1.53568	7.43211	7.43211
1	4.86257	4.54693	4.54693
1	3.76557	4.79168	4.79168
1	2.44545	4.10886	4.10886
1	7.40864	3.92859	3.92859
1	5.59611	9.22093	9.22093
1	4.30252	4.66744	4.66744
1	5.03794	2.07821	2.07821
1	4.67833	3.08221	3.08221
1	5.7817	2.49006	2.49006
1	2.06213	6.23596	6.23596
1	7.63475	1.78566	1.78566
1	8.56283	6.43166	6.43166
1	8.33771	8.34834	8.34834
1	6.90285	4.46218	4.46218
1	4.01873	2.55387	2.55387
1	4.67145	3.57078	3.57078
1	7.4974	4.75912	4.75912
1	2.07959	6.03241	6.03241
1	3.1518	1.52297	1.52297
1	9.00535	3.37421	3.37421
1	8.57189	1.19968	1.19968
1	3.78163	1.72184	1.72184
1	9.14651	5.36664	5.36664
1	0.826275	3.63673	3.63673
1	4.91823	1.67446	1.67446
1	2.99066	6.74028	6.74028
1	8.75693	8.05428	8.05428
1	9.25863	6.52603	6.52603
1	7.0402	1.79123	1.79123
1	8.72301	7.00585	7.00585
1	7.35697	5.09303	5.09303
1	9.29169	3.29094	3.29094
1	4.7471	7.39537	7.39537
1	0.273343	5.7909	5.7909
1	5.98343	1.9509	1.9509
1	7.45312	1.00989	1.00989
1	0.610449	4.94892	4.94892
1	6.1075	7.58357	7.58357
1	9.23884	7.4032	7.4032
1	4.91812	7.82801	7.82801
1	1.51637	4.08487	4.08487
1	2.52635	8.74723	8.74723
1	7.61236	0.575091	0.575091
1	2.44299	0.519181	0.519181
1	6.7986	2.63978	2.63978
1	8.40869	6.96051	6.96051
1	9.17713	0.97349	0.97349
1	6.38348	6.84029	6.84029
1	6.43306	1.29504	1.29504
1	8.52257	4.50801	4.50801
1	2.38687	5.94255	5.94255
1	0.2482	8.24836	8.24836
1	1.75061	5.14193	5.14193
1	1.27245	7.96488	7.96488
1	8.71344	0.0782598	0.0782598
1	5.57055	4.58275	4.58275
1	6.86432	2.70087	2.70087
1	4.91895	0.683059	0.683059
1	5.64853	8.02603	8.02603
1	2.7462	2.11669	2.11669
1	2.06133	8.23191	8.23191
1	0.4131	6.50167	6.50167
1	7.32055	8.26166	8.26166
1	1.89187	0.0428616	0.0428616
1	5.26281	5.59613	5.59613
1	4.54648	4.98548	4.98548
1	1.86884	1.23539	1.23539
1	6.10613	2.24486	2.24486
1	9.29965	0.98955	0.98955
1	7.56587	3.62706	3.62706
1	5.77889	6.66708	6.66708
1	3.66318	8.75469	8.75469
1	0.399625	6.61716	6.61716
1	8.76975	4.88026	4.88026
1	7.0346	2.66853	2.66853
1	0.961616	6.62389	6.62389
1	0.90437	8.79551	8.79551
1	4.52399	0.464656	0.464656
1	5.38528	3.31965	3.31965
1	2.88183	7.27629	7.27629
1	1.85918	5.07205	5.07205
1	4.83329	0.423545	0.423545
1	0.186566	5.82834	5.82834
1	5.6468	7.12427	7.12427
1	8.74675	9.36981	9.36981
1	3.87404	5.7885	5.7885
1	2.49576	1.2577	1.2577
1	9.381	6.78369	6.78369
1	2.99108	7.39277	7.39277
1	0.0236146	8.39235	8.39235
1	2.26161	3.60245	3.60245
1	5.08733	7.1803	7.1803
1	0.549745	3.34144	3.34144
1	1.20036	5.71429	5.71429
1	0.732283	5.77125	5.77125
1	7.38666	7.0535	7.0535
1	0.877284	8.7691	8.7691
1	3.64088	8.25548	8.25548
1	8.37975	3.24919	3.24919
1	6.68861	4.27799	4.27799
1	9.06546	5.20977	5.20977
1	3.92545	3.3692	3.3692
1	1.67983	8.29612	8.29612
1	4.25748	0.777264	0.777264
1	6.12463	4.81479	4.81479
1	1.16259	0.436801	0.436801
1	4.40765	5.84198	5.84198
1	4.94729	7.19012	7.19012
1	1.32738	6.52718	6.52718
1	6.44242	4.22567	4.22567
1	3.68897	6.19358	6.19358
1	4.54926	0.569739	0.569739
1	5.96412	6.16193	6.16193
1	3.08342	8.77083	8.77083
1	6.10357	8.74827	8.74827
1	2.17012	9.11422	9.11422
1	3.90593	4.42982	4.42982
1	0.560719	2.21721	2.21721
1	8.05139	3.32462	3.32462
1	1.55506	0.0879102	0.0879102
1	0.447844	1.97271	1.97271
1	0.900472	1.72129	1.72129
1	6.46963	8.46719	8.46719
1	6.68758	2.21657	2.21657
1	8.25611	9.25734	9.25734
1	3.23979	8.38598	8.38598
1	2.29885	3.82216	3.82216
1	4.4968	3.64695	3.64695
1	3.04114	5.39815	5.39815
1	6.55763	9.35312	9.35312
1	4.36142	4.28522	4.28522
1	3.67449	6.61107	6.61107
1	3.68799	7.54543	7.54543
1	6.12958	7.90077	7.90077
1	6.8204	6.36558	6.36558
1	7.16929	0.819103	0.819103
1	7.31012	0.960667	0.960667
1	3.97378	6.75288	6.75288
1	8.89514	0.0888922	0.0888922
1	4.4688	9.04066	9.04066
1	6.80549	0.00132792	0.00132792
1	8.96311	2.14762	2.14762
1	6.7724	5.32526	5.32526
1	8.90275	6.2971	6.2971
1	1.2531	0.858376	0.858376
1	6.86835	8.29537	8.29537
1	5.34522	4.77048	4.77048
1	9.0406	4.75994	4.75994
1	7.12023	7.66676	7.66676
1	8.85659	0.623426	0.623426
1	7.71116	4.60754	4.60754
1	2.88908	6.45164	6.45164
