1 16.2931 33.3569 1.75901 -0.0537221 -0.0966543 0.993867
1 29.9485 15.4367 1.60845 -0.574398 -0.218851 -0.788779
1 19.985 8.94159 1.72428 0.266528 0.510203 0.817714
1 25.5171 19.8457 1.60964 0.118135 0.189531 -0.974742
1 5.4574 29.5429 1.759 -0.377332 -0.309729 0.872748
1 18.1455 5.40257 1.75259 0.72727 0.115148 0.676623
1 16.5429 19.704 1.60775 -0.501188 -0.102535 -0.859242
1 28.4092 20.8304 1.60792 0.324002 -0.136465 -0.936162
1 6.26005 3.79721 1.61166 0.129749 0.300911 -0.944785
1 2.16466 9.51831 1.74901 0.430259 0.331131 0.83978
1 20.6828 14.6419 1.75508 -0.166767 0.60189 0.780972
1 3.12333 12.6759 1.74344 -0.0550638 0.56286 0.824716
1 25.9091 3.14467 1.75234 -0.42307 -0.0555571 0.904392
1 0.522488 16.1717 1.6587 -0.75675 0.0542878 0.651447
1 17.4815 21.5139 1.60934 -0.192674 -0.233581 -0.953057
1 28.3446 17.4734 1.60963 -0.197209 -0.110204 -0.974148
1 19.2857 34.0698 1.75863 -0.121722 0.294414 0.947894
1 28.6725 22.6724 1.60269 0.636178 -0.0879713 -0.766511
1 29.8704 22.182 1.60591 0.546774 -0.319197 -0.774049
1 17.6636 19.2556 1.61262 -0.616677 -0.256942 -0.744103
1 14.5857 33.8067 1.75877 -0.109776 -0.327605 0.938416
1 20.095 24.0499 1.61493 0.103469 -0.63059 -0.769188
1 14.5581 31.2334 1.76093 0.209631 -0.314795 0.925721
1 31.649 32.2907 1.74538 0.720624 0.451618 0.526063
1 32.5011 33.4762 1.76376 0.429549 0.417862 0.800549
1 22.3478 8.54198 1.6329 -0.101877 0.600366 -0.79321
1 11.2033 11.9603 1.61167 -0.296397 -0.47381 -0.829249
1 7.1317 15.7371 1.60715 0.0807696 0.276822 -0.957521
1 8.92217 0.544591 1.60943 -0.328856 -0.231064 -0.915676
1 18.892 15.8009 1.75755 -0.44414 0.270905 0.85402
1 11.8463 18.3049 1.60969 0.313668 -0.504439 -0.804459
1 6.49037 26.7747 1.76177 0.100343 -0.163984 0.981346
1 8.07404 6.32978 1.6102 0.436725 0.125055 -0.89086
1 12.9664 22.8029 1.61052 0.0347588 0.506022 -0.86182
1 19.3393 6.00862 1.75125 0.565528 0.359766 0.742123
1 24.0043 26.0999 1.76256 0.264841 -0.120656 0.956714
1 5.8669 8.15838 1.58109 0.854035 0.265628 -0.447287
1 7.06034 32.792 1.61795 -0.741453 -0.0225886 -0.670625
1 15.9341 32.3446 1.75903 0.0589041 -0.136399 0.988901
1 5.42338 13.5671 1.61288 -0.175956 0.551242 -0.81558
